Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage		Overtime		[LastPatientWednesday].SampleAverage		Overtime		[LastPatientThursday].SampleAverage		Overtime		[LastPatientFriday].SampleAverage		Overtime		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayTech6].WorkingTime/[X-RayTech6].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[X-RayRoom4].WorkingTime/[X-RayRoom4].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DRTech3].WorkingTime/[DRTech3].TotalTime		[DRTech4].WorkingTime/[DRTech4].TotalTime		[DRTech5].WorkingTime/[DRTech5].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[DarkRoom2].WorkingTime/[DarkRoom2].TotalTime		[DarkRoom3].WorkingTime/[DarkRoom3].TotalTime		[DarkRoom4].WorkingTime/[DarkRoom4].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	293	106.4942763		842.4062208		122.4062208		2259.025607		99.02560747		3725.162689		125.162689		5167.708937		127.7089367		6590.90042		110.9004203		0.477714047		0.39323215		0.536860202		0.550835741		0.289018379		0.503680376		0.552049923		0.547203672		0.536068173		0.512711426		0.428665351		0.42997748		0.43345607		0.423848944		0.420347053		0.421349141		0.421767676		0.418673398		0.411909207		0.421319922		0.469889004		0.461604344		0.461511508		0.465613426		0.460113328		0.498427588		0.500673889		0.505153703		0.500327692		3.604166667		3.645833333		3.895833333		3.604166667		3.645833333		3.604166667		3.645833333		3.895833333		3.604166667		3.645833333		2.911553022		0.043546077		0.237501798		1.500202509		0.13580776		1.595609689		6.288413096		48.73980474		878	
1	294	111.3753538		846.5505154		126.5505154		2312.343933		152.3439333		3755.202581		155.2025806		5144.785071		104.7850708		6677.857008		197.8570082		0.47883338		0.395050859		0.54429287		0.56481321		0.290904828		0.503738637		0.567177486		0.543675372		0.532586228		0.521626358		0.426764598		0.429871983		0.424368879		0.426895161		0.430195344		0.427031927		0.419911815		0.412557648		0.423535586		0.423616397		0.4667158		0.469230801		0.467135883		0.456428614		0.469628094		0.506868406		0.504387308		0.500710601		0.502842823		3.708333333		3.6875		3.645833333		3.541666667		3.833333333		3.708333333		3.6875		3.645833333		3.541666667		3.833333333		3.284547478		0.042974222		0.240661909		1.660385508		0.143673957		1.633479354		6.862048472		53.17621499		879	
1	295	126.603926		857.3794674		137.3794674		2301.097806		141.0978055		3737.021066		137.0210664		5185.376317		145.3763173		6604.070733		124.0707328		0.498515976		0.41194871		0.556732329		0.555407064		0.2904144		0.519579779		0.569800439		0.557765812		0.554722268		0.52523332		0.441755476		0.436436545		0.437439435		0.44424893		0.43521487		0.439104586		0.433067448		0.436486585		0.425784916		0.433558914		0.459337539		0.464783394		0.460485366		0.45435024		0.456682125		0.490116598		0.49477973		0.494071621		0.49577587		3.875		3.916666667		3.833333333		3.770833333		3.479166667		3.875		3.916666667		3.833333333		3.770833333		3.479166667		5.651826347		0.047788333		0.228420444		1.117519264		0.128214018		1.991915032		9.037469419		70.35331362		901	
1	296	110.120276		846.1364005		126.1364005		2341.929644		181.929644		3720.769967		120.7699675		5152.813376		112.8133761		6645.825382		165.8253816		0.496307008		0.405473211		0.550810775		0.559626305		0.282192446		0.515880988		0.575739352		0.556491317		0.54504161		0.534099841		0.427284408		0.42980854		0.423916874		0.438819047		0.424097222		0.437943473		0.424473583		0.428709766		0.42001359		0.42069036		0.475318441		0.461404939		0.45063281		0.465012525		0.468482089		0.498401918		0.50917615		0.505823205		0.497198589		3.541666667		3.875		3.708333333		3.6875		4.020833333		3.541666667		3.875		3.708333333		3.6875		4.020833333		3.34222447		0.027670825		0.163668592		1.550232808		0.116999453		1.886953718		6.970750412		53.14217978		899	
1	297	135.6417983		884.4915156		164.4915156		2306.269979		146.2699794		3732.926858		132.9268585		5182.933325		142.9333247		6625.212393		145.2123927		0.488813883		0.409095431		0.553044437		0.561857801		0.295409834		0.516684724		0.583270552		0.560869724		0.555327855		0.548606273		0.453864725		0.449274592		0.446746751		0.439119057		0.448416238		0.444471314		0.445470514		0.441708336		0.445658105		0.437656155		0.474907173		0.469646446		0.477794963		0.473678747		0.477932895		0.515419284		0.515528202		0.512284171		0.512982092		3.791666667		3.875		3.770833333		3.833333333		3.895833333		3.791666667		3.875		3.770833333		3.833333333		3.895833333		5.315284237		0.063502661		0.467018623		2.217013283		0.159280854		2.19846541		10.26128421		76.43204061		915	
1	298	112.0965387		925.6312307		205.6312307		2331.490906		171.4909058		3810.207314		210.2073141		5126.520971		86.52097132		6818.350816		338.3508156		0.481595035		0.393056756		0.549860089		0.561482013		0.274862997		0.527387785		0.605084157		0.538374616		0.515919046		0.491684229		0.419631114		0.428849945		0.422630539		0.422191672		0.413524515		0.428381754		0.413472957		0.411459954		0.408637294		0.417895091		0.454293902		0.461970934		0.451887815		0.452222626		0.453031467		0.489628017		0.493562256		0.493947202		0.490382797		4.041666667		3.854166667		3.958333333		3.208333333		3.458333333		4.041666667		3.854166667		3.958333333		3.208333333		3.458333333		3.277543522		0.036011755		0.180464568		1.365830353		0.110365757		2.282192445		7.142042642		55.96643213		884	
1	299	112.3824025		829.4933435		109.4933435		2302.282538		142.2825377		3726.031032		126.0310324		5135.193696		95.19369643		6613.988158		133.9881582		0.489687619		0.407742175		0.542200955		0.546542366		0.284931534		0.511151509		0.571863472		0.550833972		0.550473387		0.542357645		0.441980772		0.439531629		0.435786419		0.438342007		0.430680285		0.436029641		0.429075111		0.424391598		0.430267192		0.427424286		0.469207516		0.458036868		0.45981027		0.448836594		0.452390252		0.491311932		0.493072697		0.497251757		0.489247282		3.770833333		3.8125		3.958333333		3.6875		3.958333333		3.770833333		3.8125		3.958333333		3.6875		3.958333333		4.057159987		0.039180414		0.230477961		1.220195439		0.128820719		1.94021587		7.48722967		56.9022453		916	
1	300	125.1065095		844.6848583		124.6848583		2342.114908		182.1149084		3712.042353		112.0423531		5205.975466		165.9754655		6654.326354		174.3263543		0.497704929		0.425004966		0.560535471		0.569954431		0.318545994		0.528222241		0.583409352		0.578344835		0.567920703		0.557278721		0.456523498		0.453525121		0.460607502		0.462562787		0.464515183		0.463624433		0.452101338		0.455454903		0.451502212		0.458426715		0.506195641		0.498909161		0.492114738		0.500573162		0.496632572		0.535164825		0.539042738		0.539257447		0.538729476		3.6875		3.9375		3.875		3.916666667		4		3.6875		3.9375		3.875		3.916666667		4		2.972404115		0.065223666		0.379220227		3.109426681		0.182500287		2.374061358		8.900336047		62.86174094		927	
1	301	110.0738631		853.7917559		133.7917559		2268.117047		108.1170465		3695.746323		95.74632343		5213.401912		173.4019119		6609.850655		129.8506552		0.484093855		0.393876453		0.545600319		0.553052638		0.274321177		0.512039513		0.550068605		0.54315998		0.538615142		0.528668651		0.423074308		0.424615049		0.430216973		0.423880399		0.419377775		0.426834141		0.420286491		0.420137756		0.409349849		0.418049944		0.445211569		0.456580128		0.45362788		0.442962596		0.448268238		0.48220777		0.484973124		0.49097233		0.486183215		3.791666667		3.645833333		3.666666667		3.833333333		3.604166667		3.791666667		3.645833333		3.666666667		3.833333333		3.604166667		3.492256437		0.034570591		0.162932873		1.115030158		0.102955893		2.102140922		6.906930981		54.40331925		885	
1	302	100.4525221		865.0337621		145.0337621		2292.689264		132.6892639		3741.694774		141.6947742		5111.67711		71.67710978		6658.193473		178.1934734		0.478988693		0.388089872		0.543513705		0.554074202		0.276534152		0.506319416		0.560193487		0.533313484		0.525068943		0.499526515		0.414143809		0.42495979		0.42139453		0.423989955		0.415687466		0.419530429		0.409717706		0.413393046		0.410934846		0.418178568		0.440581201		0.455498524		0.457979554		0.442410564		0.45257852		0.487151555		0.487111234		0.486492323		0.48184398		3.770833333		3.479166667		3.6875		3.5		3.729166667		3.770833333		3.479166667		3.6875		3.5		3.729166667		2.192946993		0.033729782		0.17321966		1.034595272		0.10808397		2.104603859		5.539095567		44.22933232		867	
1	303	116.8674295		848.1833651		128.1833651		2338.21895		178.2189495		3753.857545		153.8575454		5191.19563		151.1956304		6668.635043		188.6350431		0.495462336		0.409052284		0.552663341		0.568970982		0.272058802		0.524241657		0.588885561		0.545259161		0.549515134		0.527568763		0.430759413		0.427485254		0.434324663		0.434487025		0.438275096		0.421240129		0.424823757		0.421327495		0.421394317		0.427601286		0.461421388		0.464991032		0.460039763		0.461485264		0.459764665		0.501898313		0.503816043		0.500829028		0.503677046		3.583333333		3.770833333		3.979166667		3.770833333		4.020833333		3.583333333		3.770833333		3.979166667		3.770833333		4.020833333		4.861193826		0.031206205		0.186203615		1.182537065		0.097952331		1.792097416		8.053238125		61.62609969		913	
1	304	103.2914236		858.0349263		138.0349263		2288.413292		128.4132922		3717.038647		117.0386469		5286.146853		246.1468535		6587.821779		107.8217794		0.479537066		0.39661239		0.550083887		0.561622637		0.286666005		0.50317553		0.564763527		0.5432		0.528723146		0.50777414		0.438570719		0.431794318		0.434579711		0.437132509		0.435060424		0.432386715		0.428575867		0.430167107		0.432647141		0.435834518		0.449361359		0.475114767		0.456745148		0.455785844		0.468417179		0.496992829		0.500044146		0.501723665		0.493330846		3.708333333		3.645833333		3.770833333		3.75		3.5		3.708333333		3.645833333		3.770833333		3.75		3.5		2.869048881		0.048337306		0.339008552		1.12009087		0.134931928		1.472070379		5.848555988		45.6973836		877	
1	305	124.2158437		915.7444318		195.7444318		2299.101205		139.1012047		3798.926139		198.9261391		5151.268886		111.2688865		6625.737196		145.7371958		0.509119564		0.422856614		0.563857264		0.571153098		0.283125807		0.531372579		0.583728574		0.572731378		0.559465724		0.575580635		0.454921288		0.455836274		0.44999874		0.452184266		0.443076511		0.454772613		0.450893512		0.444920042		0.446600911		0.452569103		0.472806777		0.47673981		0.466640232		0.464973834		0.464547523		0.513858371		0.506139143		0.504256458		0.510979876		4.270833333		3.916666667		4.1875		3.666666667		3.4375		4.270833333		3.916666667		4.1875		3.666666667		3.4375		5.192995996		0.046440958		0.304218214		1.011134085		0.143582657		2.445643096		9.00043235		68.12872646		930	
1	306	105.7317262		909.6087646		189.6087646		2325.894763		165.8947628		3700.335855		100.3358548		5169.023062		129.0230621		6638.624179		158.6241787		0.478377132		0.393641725		0.54888175		0.565126963		0.277300198		0.505265881		0.565263388		0.554173624		0.526700527		0.489255939		0.418383835		0.427377461		0.428511808		0.430458696		0.420311145		0.426846998		0.417147715		0.421142321		0.423270552		0.418291164		0.462823262		0.45738328		0.460571674		0.459879576		0.448795236		0.491016858		0.495013295		0.496573327		0.499146546		3.770833333		3.6875		3.395833333		3.479166667		3.895833333		3.770833333		3.6875		3.395833333		3.479166667		3.895833333		3.10760106		0.037268657		0.231719992		1.227781029		0.117819849		1.529314866		6.133685603		48.37293271		870	
1	307	118.702686		868.8305421		148.8305421		2277.734179		117.7341789		3766.130375		166.1303752		5119.205385		79.20538492		6721.106924		241.1069243		0.49919804		0.409486653		0.556231477		0.565042592		0.279368217		0.521302857		0.574776377		0.573481304		0.552849247		0.552299295		0.447628886		0.444936557		0.448306985		0.4450551		0.451664013		0.451899597		0.445669239		0.451281162		0.445444388		0.444591849		0.465158524		0.474063542		0.47167401		0.464699162		0.468739598		0.5114312		0.511045165		0.507185095		0.508846217		4.0625		3.6875		4		3.354166667		4.145833333		4.0625		3.6875		4		3.354166667		4.145833333		4.578413443		0.04043296		0.322500857		1.423527823		0.124163188		1.825963412		8.190838495		61.55693067		919	
1	308	141.882427		866.5981353		146.5981353		2354.394471		194.3944712		3805.813426		205.8134263		5155.782213		115.7822134		6768.671973		288.6719726		0.500125296		0.419723154		0.57523204		0.589098739		0.309688941		0.532727389		0.588205195		0.585728001		0.568358769		0.547204594		0.461493759		0.459087731		0.454424256		0.455788109		0.457861311		0.447721333		0.454000975		0.446025763		0.451704373		0.44550045		0.501037871		0.492016141		0.485169629		0.484141481		0.494185003		0.531316933		0.524867493		0.532738259		0.530491868		3.541666667		3.958333333		4.104166667		3.541666667		4.375		3.541666667		3.958333333		4.104166667		3.541666667		4.375		6.493828666		0.072967255		0.288177566		2.292771398		0.191647859		2.052232423		11.19997731		82.41561458		932	
1	309	113.2054957		866.2115238		146.2115238		2401.870865		241.870865		3691.862963		91.86296253		5306.659055		266.659055		6582.092719		102.0927191		0.498688106		0.406829442		0.554871806		0.561113507		0.288233183		0.525295928		0.547083869		0.592719279		0.541592009		0.522088102		0.437155374		0.433042745		0.434754162		0.439107704		0.433328507		0.429689911		0.425008006		0.429901048		0.420808414		0.426674374		0.459600829		0.467569		0.457438822		0.460541287		0.458900336		0.496672898		0.496941952		0.494171656		0.493071271		3.854166667		4.25		3.729166667		3.333333333		3.791666667		3.854166667		4.25		3.729166667		3.333333333		3.791666667		4.168508307		0.041569354		0.236432633		0.831436899		0.119673408		2.170310921		7.448258114		57.9765533		905	
1	310	110.318487		849.4419223		129.4419223		2376.629083		216.6290827		3685.420694		85.42069408		5123.160984		83.16098442		6580.285324		100.2853237		0.482810438		0.387725729		0.540124208		0.54682768		0.268974605		0.502713124		0.554078315		0.543122131		0.516991397		0.505532256		0.415031512		0.40783694		0.415183676		0.412872568		0.41287566		0.412157244		0.408878701		0.403343946		0.399204245		0.406978758		0.434214196		0.428798937		0.443520565		0.444158249		0.429171862		0.469493431		0.471940929		0.466691145		0.47175011		3.666666667		3.9375		3.645833333		3.416666667		3.5		3.666666667		3.9375		3.645833333		3.416666667		3.5		3.796251593		0.028912909		0.156960459		0.57459206		0.1076194		2.270859266		6.827576286		55.94780017		867	
1	311	131.52724		889.1693649		169.1693649		2422.273726		262.2737264		3713.49105		113.4910498		5190.916638		150.9166381		6797.471344		317.4713442		0.511432634		0.427180201		0.579938456		0.598345578		0.298160823		0.545997977		0.606358699		0.585165953		0.575376851		0.566533022		0.454839962		0.466041151		0.45045421		0.452657715		0.450435641		0.456172021		0.445983468		0.445989996		0.455937471		0.446199039		0.497070167		0.481405824		0.486554564		0.496867353		0.490250457		0.531953911		0.527857356		0.534648421		0.532529482		3.6875		4.1875		3.645833333		3.75		4.520833333		3.6875		4.1875		3.645833333		3.75		4.520833333		5.830510097		0.056641024		0.354134042		1.873336358		0.162001626		1.948968445		10.06358997		73.43417401		945	
1	312	133.5495981		876.1218396		156.1218396		2385.693924		225.6939236		3701.864127		101.8641267		5149.154278		109.1542783		6641.251947		161.2519468		0.490435708		0.421075977		0.551737247		0.571029103		0.298981343		0.529294864		0.584909546		0.576629602		0.565350138		0.562058755		0.456158103		0.456873248		0.461462512		0.461211028		0.451757538		0.458505479		0.45903643		0.454527231		0.457906297		0.451512091		0.486087452		0.481334779		0.490041021		0.484570503		0.480997882		0.525267463		0.524933954		0.528725232		0.524538354		3.8125		4.104166667		3.625		3.6875		4.104166667		3.8125		4.104166667		3.625		3.6875		4.104166667		4.342512102		0.07537666		0.390364429		3.199798967		0.185543381		1.971856711		9.979908869		71.83857678		923	
1	313	105.7175403		897.975856		177.975856		2260.847902		100.8479022		3715.942282		115.9422824		5159.479893		119.4798926		6681.711197		201.7111968		0.490362666		0.39623561		0.557751903		0.565873493		0.272988158		0.5135419		0.570126809		0.549281459		0.534641493		0.500537354		0.429345085		0.4237534		0.426168519		0.425884393		0.42701819		0.429235276		0.413517997		0.420999406		0.420629666		0.423494327		0.457729844		0.460658541		0.44809308		0.458303561		0.450822086		0.492471477		0.492522591		0.490663383		0.492366419		3.833333333		3.5		3.416666667		3.708333333		4.0625		3.833333333		3.5		3.416666667		3.708333333		4.0625		3.163342518		0.040281069		0.207787582		0.799057518		0.095203497		2.1208153		6.331283987		50.1891274		884	
1	314	125.2803454		898.413895		178.413895		2293.216819		133.2168186		3721.683921		121.6839207		5182.694592		142.6945919		6624.341731		144.3417312		0.48502409		0.401898218		0.543836523		0.550499815		0.276417738		0.51654791		0.565991881		0.541607326		0.547916684		0.530463366		0.428760402		0.424489945		0.430126837		0.427412104		0.434929394		0.424542066		0.426342861		0.42116939		0.424407374		0.418371802		0.453285396		0.451712113		0.457999486		0.451969021		0.452685917		0.491408149		0.490190197		0.487380447		0.493930439		3.958333333		3.395833333		3.520833333		3.854166667		3.854166667		3.958333333		3.395833333		3.520833333		3.854166667		3.854166667		4.824080165		0.043664714		0.275384353		1.497924082		0.122578314		2.094993404		8.736046719		68.20525456		887	
1	315	133.0946339		865.5493488		145.5493488		2343.944054		183.9440544		3764.118543		164.1185432		5177.375014		137.3750139		6705.900758		225.9007577		0.499998165		0.418758615		0.568933065		0.579419911		0.286048528		0.527518689		0.600882306		0.560007708		0.547415822		0.54105184		0.451985014		0.43213706		0.449254674		0.441337858		0.439521316		0.44706318		0.437972868		0.436636409		0.436107718		0.434165512		0.463792923		0.468982276		0.453120496		0.471282503		0.462354841		0.498653529		0.503015006		0.495544289		0.506316584		3.833333333		4.0625		3.708333333		3.354166667		4.291666667		3.833333333		4.0625		3.708333333		3.354166667		4.291666667		6.756157138		0.056062153		0.312140805		1.373723713		0.126650217		1.600707595		10.0987914		76.71500874		919	
1	316	94.29872642		798.0248203		78.02482032		2224.384442		64.38444243		3730.405207		130.4052069		5179.188426		139.1884256		6589.051739		109.051739		0.482838252		0.390352851		0.521701607		0.530060597		0.256062412		0.500037147		0.538834791		0.536961138		0.515815547		0.511621335		0.396401511		0.406350144		0.399101739		0.400641224		0.399476303		0.415931624		0.394135937		0.391200076		0.40162066		0.383905676		0.415295954		0.426957919		0.414136404		0.40875503		0.423735398		0.450208494		0.447120023		0.449559251		0.453471598		3.354166667		3.416666667		3.770833333		4		3.479166667		3.354166667		3.416666667		3.770833333		4		3.479166667		2.228821919		0.028264154		0.14089689		0.57310781		0.079278125		2.007747684		4.978838456		40.88385905		860	
1	317	107.9437821		878.2908107		158.2908107		2258.851166		98.85116602		3728.353894		128.3538945		5124.690047		84.69004728		6657.891458		177.8914585		0.485029516		0.397420814		0.544773722		0.557578165		0.28750155		0.504190052		0.559152567		0.539012576		0.525962299		0.505942243		0.42340147		0.426161867		0.420006314		0.424104059		0.42806732		0.418921167		0.419578865		0.414329152		0.411022835		0.414366894		0.465044565		0.464477643		0.456006144		0.471608834		0.450733111		0.497733585		0.499714601		0.496345099		0.49834384		4		3.375		3.625		3.395833333		3.9375		4		3.375		3.625		3.395833333		3.9375		3.307467521		0.035905939		0.183371299		1.27955983		0.119146901		1.661278486		6.467583075		50.91700082		875	
1	318	116.5322482		848.9292087		128.9292087		2314.921322		154.9213216		3779.074522		179.0745219		5187.05568		147.0556798		6653.694409		173.6944086		0.491201894		0.412254786		0.552439444		0.559732021		0.298992095		0.518326644		0.572843237		0.567034696		0.552499209		0.515679279		0.440588872		0.433319142		0.444539116		0.444731051		0.443920298		0.439033801		0.434031606		0.427853043		0.442258464		0.431394647		0.472028411		0.470785757		0.467226976		0.46075765		0.4720946		0.508710411		0.50525413		0.504725325		0.499960475		3.3125		3.958333333		4.166666667		3.604166667		3.9375		3.3125		3.958333333		4.166666667		3.604166667		3.9375		3.273680321		0.060277418		0.369475295		1.659076897		0.149399025		2.435327259		7.79783719		58.66010025		906	
1	319	117.0094766		865.3578115		145.3578115		2351.036945		191.0369449		3751.67894		151.6789404		5150.153938		110.1539382		6593.532171		113.5321706		0.503482568		0.415812488		0.557538975		0.565156024		0.284354792		0.522202049		0.571440673		0.576782424		0.5576986		0.53810438		0.438911268		0.439805365		0.439070943		0.441818522		0.44035909		0.44941942		0.438861693		0.436206041		0.431557209		0.435489838		0.473368302		0.471506588		0.476395046		0.471413519		0.459984359		0.513859861		0.512201535		0.508480668		0.502340597		3.833333333		4.020833333		3.958333333		3.604166667		3.875		3.833333333		4.020833333		3.958333333		3.604166667		3.875		4.308329424		0.047945277		0.226873998		1.381137886		0.134298625		2.079745702		8.044032286		60.73329862		921	
1	320	117.2099034		848.761699		128.761699		2377.996151		217.9961507		3739.742852		139.7428521		5142.872958		102.8729585		6706.52603		226.5260298		0.48568932		0.391852899		0.547791356		0.561056434		0.278200302		0.514814969		0.554450344		0.561618237		0.518333957		0.502166737		0.427924326		0.430665517		0.433153157		0.427965385		0.437444801		0.426707717		0.427359668		0.428285627		0.426511566		0.430633954		0.458658196		0.476034168		0.452868283		0.464886007		0.462533092		0.505034316		0.502198848		0.498520379		0.50370748		3.9375		4.1875		3.458333333		3.208333333		3.5625		3.9375		4.1875		3.458333333		3.208333333		3.5625		3.696819088		0.041592615		0.266129633		1.434637844		0.117024939		2.107956819		7.547135999		59.21014913		876	
1	321	127.566599		820.0204781		100.0204781		2312.789236		152.7892356		3799.35575		199.3557503		5205.284823		165.2848231		6732.154339		252.1543386		0.503544002		0.427460585		0.57878987		0.584902452		0.320181148		0.532144495		0.595011819		0.578263281		0.573037599		0.559196682		0.46617657		0.464704918		0.467537908		0.464551408		0.456583828		0.467539223		0.45666347		0.452578651		0.460968349		0.455202121		0.495606104		0.493920514		0.50033616		0.501494737		0.479859684		0.529455469		0.533693367		0.532587911		0.526556321		3.6875		4.166666667		3.916666667		3.833333333		4.25		3.6875		4.166666667		3.916666667		3.833333333		4.25		4.652454414		0.066600374		0.321635312		2.604134076		0.166456517		1.929312934		9.57413711		67.88770278		948	
1	322	112.2494341		882.3660352		162.3660352		2329.291809		169.291809		3762.130933		162.1309334		5138.007428		98.00742828		6657.121202		177.1212017		0.506491325		0.416560368		0.55877161		0.566540744		0.278799117		0.532490773		0.58166101		0.563964904		0.552184456		0.551966848		0.438678172		0.430927432		0.43236704		0.436856561		0.436845706		0.433143482		0.431743853		0.427935542		0.417314451		0.419119169		0.468589485		0.463010025		0.466715325		0.469563669		0.466286114		0.50278107		0.50482931		0.505020467		0.507179343		3.958333333		4		3.895833333		3.375		4.125		3.958333333		4		3.895833333		3.375		4.125		3.681566447		0.03321576		0.171513585		1.012176435		0.112833622		2.64776897		7.546241197		57.31234755		924	
1	323	114.4380301		875.1066434		155.1066434		2315.707672		155.7076724		3767.290022		167.2900222		5133.508738		93.50873822		6696.703836		216.7038362		0.474427855		0.391238031		0.555357762		0.564526249		0.271873339		0.504358647		0.557719141		0.540612005		0.52224269		0.512293879		0.411948962		0.405949175		0.409899054		0.4129876		0.42874443		0.428746965		0.407094941		0.402837189		0.411104697		0.41105051		0.439172978		0.442852334		0.437475468		0.442715107		0.446934402		0.476179587		0.478345841		0.485779715		0.469308978		3.645833333		3.895833333		4.0625		3.354166667		3.25		3.645833333		3.895833333		4.0625		3.354166667		3.25		3.708398471		0.035806417		0.206732029		1.453125597		0.099340316		1.913189818		7.317252333		58.00394667		869	
1	324	142.7165061		874.5737069		154.5737069		2340.810942		180.8109418		3766.797329		166.7973285		5202.370366		162.3703661		6728.532971		248.5329709		0.483764729		0.409870914		0.562431886		0.584537834		0.314873443		0.523623678		0.60510947		0.574812283		0.56169344		0.546868263		0.449994629		0.449965452		0.45498686		0.460571668		0.452125112		0.445451277		0.447833749		0.45067494		0.445013261		0.44470054		0.497305744		0.492860201		0.491008929		0.497680789		0.505922239		0.540225673		0.533972471		0.539429504		0.53446902		3.979166667		3.875		3.666666667		3.8125		3.854166667		3.979166667		3.875		3.666666667		3.8125		3.854166667		5.22926442		0.074093383		0.380006538		3.958507104		0.176990095		1.401545682		11.04341713		78.56675868		916	
1	325	136.9189291		920.7936579		200.7936579		2311.67899		151.6789898		3849.477269		249.4772686		5118.164498		78.16449778		6701.15683		221.1568302		0.516348007		0.430720996		0.578935146		0.593203885		0.289153907		0.542530215		0.605292422		0.582709349		0.567023409		0.554443794		0.460171094		0.456647654		0.462732553		0.459215721		0.459374075		0.456280598		0.45360806		0.447901896		0.456225156		0.463705987		0.482163351		0.482643338		0.466582535		0.474262054		0.483834215		0.516397252		0.520668927		0.514107348		0.520522933		3.875		3.916666667		4.458333333		3.416666667		4.1875		3.875		3.916666667		4.458333333		3.416666667		4.1875		7.013761947		0.043967675		0.300786404		1.715376484		0.122240253		1.846828224		10.92072073		80.00616307		948	
1	326	115.1708		826.8322443		106.8322443		2357.701829		197.7018295		3883.480849		283.4808485		5177.197019		137.1970192		6603.934223		123.9342228		0.482559833		0.390886123		0.544687337		0.55701097		0.280160804		0.519232004		0.578616835		0.537804325		0.522128037		0.495674185		0.416920684		0.427608259		0.421803112		0.421090439		0.419597955		0.415445538		0.420956417		0.414106392		0.40845577		0.40937524		0.45542739		0.455802598		0.455285052		0.450807232		0.455304601		0.486100521		0.489445938		0.49649516		0.492228794		3.6875		3.833333333		3.208333333		3.833333333		3.541666667		3.6875		3.833333333		3.208333333		3.833333333		3.541666667		2.760028834		0.03715129		0.231574441		1.834381371		0.11281381		2.386954062		7.250089998		56.71286781		864	
1	327	118.8382401		876.163708		156.163708		2438.740482		278.7404823		3783.277419		183.2774192		5243.777993		203.7779935		6587.471783		107.4717829		0.514838551		0.424001404		0.577603311		0.591451319		0.29186895		0.540330941		0.59688872		0.581999817		0.554821171		0.547254781		0.442616431		0.445839516		0.444106209		0.449870941		0.448223602		0.441740616		0.431509115		0.445279875		0.437680128		0.439643419		0.482484946		0.469779982		0.479573318		0.491119924		0.48167233		0.519627936		0.524717773		0.521990053		0.522066432		3.916666667		4.125		4.104166667		3.833333333		3.583333333		3.916666667		4.125		4.104166667		3.833333333		3.583333333		5.027168165		0.036592734		0.213306387		1.291632596		0.118996071		1.82766568		8.396365562		62.70051735		934	
1	328	137.2016991		843.1431735		123.1431735		2424.84898		264.8489801		3785.667912		185.6679124		5163.752765		123.752765		6644.22904		164.2290404		0.504916063		0.427985058		0.566597786		0.582474556		0.307686618		0.533839127		0.594022428		0.584729109		0.561815681		0.556928925		0.452237653		0.456535532		0.447275016		0.452779674		0.45913489		0.455224706		0.442585303		0.448787526		0.450414206		0.448292086		0.492076913		0.481418631		0.484096246		0.49836834		0.476527649		0.523433938		0.525656454		0.518537407		0.531128334		3.791666667		4.375		4		3.375		3.854166667		3.791666667		4.375		4		3.375		3.854166667		5.65505033		0.060975806		0.298939579		2.367853276		0.148023992		2.158067511		10.5408865		77.43739932		926	
