Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage				[LastPatientWednesday].SampleAverage				[LastPatientThursday].SampleAverage				[LastPatientFriday].SampleAverage				[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	487	78.98657893		772.3166702		52.31667023		2282.637343		122.6373428		3671.900028		71.90002813		5125.74745		85.74745035		6560.861742		80.86174192		0.484296595		0.411506505		0.523052038		0.232229939		0.501011889		0.528546565		0.524844658		0.519403392		0.519257969		0.453153695		0.444444309		0.452444114		0.452374071		0.44266613		0.470873357		0.466739661		0.46732136		3.4375		3.875		3.625		3.75		3.75		3.4375		3.875		3.625		3.75		3.75		3.016362764		0.078138527		0.615282203		0.065100112		1.62472563		5.334509124		43.58520959		880	
1	488	106.0498884		892.5652969		172.5652969		2214.778337		54.77833677		3742.307291		142.3072908		5184.061262		144.0612615		6599.700771		119.700771		0.509317364		0.432783865		0.557131861		0.229859678		0.528299362		0.574243965		0.568675735		0.557005043		0.551533254		0.482709105		0.473360369		0.478537007		0.476706808		0.477118941		0.507697018		0.502008765		0.505948		4.145833333		3.604166667		3.9375		3.9375		3.895833333		4.145833333		3.604166667		3.9375		3.9375		3.895833333		6.028029596		0.067894005		1.087994922		0.066969466		1.932824004		9.116742526		70.0747502		932	
1	489	87.77333097		823.4095281		103.4095281		2296.151597		136.1515966		3668.18819		68.18818973		5163.487671		123.4876707		6612.106601		132.1066005		0.499679914		0.421827709		0.545804359		0.227997773		0.520130167		0.553543984		0.550418704		0.543056059		0.522898658		0.456001254		0.461055353		0.45980792		0.47037392		0.465962477		0.484516854		0.490243466		0.484868042		3.9375		4.104166667		3.333333333		3.645833333		3.979166667		3.9375		4.104166667		3.333333333		3.645833333		3.979166667		3.991047777		0.063209581		1.182499428		0.057671359		1.372705312		6.609462099		52.00985946		907	
1	490	78.14505141		823.00129		103.00129		2315.901933		155.9019328		3712.460282		112.4602817		5091.003744		51.00374402		6569.826697		89.82669653		0.481604334		0.408289602		0.538876296		0.224172798		0.508037834		0.534842613		0.528900604		0.517779926		0.502117953		0.446353753		0.441695106		0.452794159		0.448317628		0.443190877		0.474770093		0.472185845		0.471668913		3.729166667		3.75		3.583333333		3.270833333		3.708333333		3.729166667		3.75		3.583333333		3.270833333		3.708333333		2.817384021		0.074501559		0.721913018		0.04701844		1.45641547		5.070214069		42.05203412		861	
1	491	90.53219369		850.1251205		130.1251205		2220.796659		60.79665895		3680.132961		80.13296108		5092.440865		52.44086503		6645.198425		165.198425		0.490590725		0.411575508		0.534704566		0.21371653		0.509830983		0.552064358		0.532894159		0.529500671		0.519394065		0.446378328		0.449157755		0.44926691		0.448055117		0.446827485		0.471255137		0.473180007		0.473114265		4.041666667		3.645833333		3.541666667		3.458333333		4.083333333		4.041666667		3.645833333		3.541666667		3.458333333		4.083333333		4.230829777		0.06456058		0.739350946		0.061510016		1.884131438		6.918872741		55.46957209		896	
1	492	81.49149634		874.5288763		154.5288763		2242.518581		82.51858142		3682.159454		82.15945397		5122.865874		82.86587388		6579.849408		99.8494078		0.493732218		0.412593119		0.539685174		0.226193348		0.511740199		0.532241204		0.538869364		0.537512524		0.523497152		0.452759857		0.450820791		0.462057632		0.46383442		0.456001653		0.480053905		0.486426734		0.480960422		4.020833333		3.6875		3.5625		3.625		3.791666667		4.020833333		3.6875		3.5625		3.625		3.791666667		2.793706574		0.065990455		1.117591997		0.057422688		1.73613694		5.713425966		45.48937973		892	
1	493	88.41273726		854.1024739		134.1024739		2280.71727		120.7172702		3660.129349		60.12934865		5095.581852		55.58185207		6609.016941		129.0169409		0.48720489		0.408158602		0.539640595		0.232115206		0.505710731		0.536926669		0.540268165		0.524087759		0.511696322		0.460039605		0.464359364		0.455475628		0.454078193		0.449874324		0.481077769		0.473580032		0.478604855		3.854166667		4.041666667		3.458333333		3.270833333		4.041666667		3.854166667		4.041666667		3.458333333		3.270833333		4.041666667		4.09648076		0.079333919		0.586071676		0.067691366		1.796829523		6.558715879		52.94746706		891	
1	494	89.83205038		767.9011056		47.90110557		2246.644182		86.64418172		3713.946684		113.9466842		5130.29035		90.29035037		6561.04007		81.04007		0.489878178		0.412128373		0.527765918		0.225000536		0.502192385		0.541124853		0.527317781		0.526007617		0.526202762		0.445718131		0.446976952		0.445670513		0.455501589		0.450437191		0.468647435		0.471526547		0.466449354		3.625		3.916666667		3.791666667		3.75		3.6875		3.625		3.916666667		3.791666667		3.75		3.6875		4.258757424		0.058723391		0.530074854		0.056264356		1.988294412		6.835850081		54.91853313		896	
1	495	90.22211791		865.223979		145.223979		2225.29901		65.29901042		3751.602214		151.6022139		5093.664876		53.66487588		6607.203462		127.203462		0.491998587		0.416053671		0.540794934		0.226570689		0.513608987		0.543692044		0.53688496		0.52962571		0.51657847		0.448923148		0.45564216		0.454233556		0.453884259		0.445036426		0.476446465		0.476435553		0.469156608		3.979166667		3.770833333		4.020833333		2.895833333		4.020833333		3.979166667		3.770833333		4.020833333		2.895833333		4.020833333		4.545706824		0.068521812		0.714993054		0.055867542		1.491454132		6.820675823		54.86723653		892	
1	496	74.92351142		774.9686245		54.96862447		2223.168711		63.16871052		3731.694372		131.6943721		5148.69919		108.6991903		6546.890451		66.89045067		0.463980995		0.389814822		0.510467743		0.22183508		0.48406491		0.533214783		0.506430505		0.492040489		0.47443821		0.429759847		0.424920855		0.425494879		0.428667093		0.407137589		0.440032362		0.435331758		0.437065236		3.5625		3.5625		3.8125		2.958333333		3.791666667		3.5625		3.5625		3.8125		2.958333333		3.791666667		2.339207119		0.056381033		0.470743747		0.047797697		1.821649761		4.68798166		39.9524738		844	
1	497	79.44249467		797.9051957		77.9051957		2271.934471		111.9344706		3697.584456		97.58445607		5100.829686		60.82968593		6546.376798		66.37679753		0.479688557		0.407046973		0.526190904		0.210617765		0.501347419		0.530501929		0.529391549		0.521504422		0.524068377		0.448097573		0.457351958		0.444478662		0.446573174		0.44839723		0.480972417		0.47518517		0.47647104		3.645833333		3.854166667		3.854166667		3.583333333		3.520833333		3.645833333		3.854166667		3.854166667		3.583333333		3.520833333		2.523196351		0.072308576		0.974768371		0.05745201		1.83443729		5.404710588		43.96165602		881	
1	498	90.61148831		818.5875531		98.5875531		2261.599907		101.5999072		3680.132961		80.13296108		5169.181125		129.181125		6614.340866		134.3408656		0.48628057		0.405373188		0.537191536		0.216345332		0.504351822		0.540111053		0.52329106		0.514080487		0.499601777		0.449940585		0.441605421		0.436946365		0.448142266		0.445144914		0.465615102		0.467348317		0.462507797		3.958333333		3.458333333		3.145833333		3.854166667		4.145833333		3.958333333		3.458333333		2.958333333		4.041666667		4.145833333		3.307111101		0.065735552		0.498530783		0.05335266		2.991430788		6.862808223		55.80675866		886	
1	499	97.53035766		849.0650405		129.0650405		2368.300935		208.300935		3656.771079		56.77107932		5176.693564		136.6935644		6592.472659		112.4726586		0.507240446		0.433822748		0.558601137		0.229325819		0.528826796		0.560927802		0.558273035		0.557131679		0.54327344		0.474018851		0.479116474		0.478228324		0.4759498		0.484956715		0.507714776		0.502217336		0.506016189		4.041666667		4.416666667		3.395833333		4.020833333		3.791666667		4.041666667		4.416666667		3.395833333		4.020833333		3.791666667		5.307595986		0.083617689		1.01752076		0.067858989		1.721594925		8.13032936		62.00303698		939	
1	500	92.93655781		819.4978954		99.49789538		2255.419155		95.41915495		3697.27635		97.2763501		5179.22569		139.2256897		6581.807284		101.8072837		0.510774193		0.431955441		0.546187921		0.232800811		0.5258771		0.559175757		0.54414161		0.554684513		0.549860864		0.472821827		0.466447326		0.46419636		0.468551979		0.460308641		0.490044281		0.486839636		0.485180862		3.833333333		3.8125		3.8125		4		3.854166667		3.833333333		3.8125		3.8125		4		3.854166667		5.018608529		0.06175017		0.575223079		0.048965281		1.733590635		7.389172412		57.62124353		922	
1	501	82.30919156		900.4112857		180.4112857		2231.47424		71.4742398		3679.986155		79.98615543		5107.889427		67.88942675		6595.425751		115.425751		0.496863055		0.420135128		0.536284651		0.223267386		0.512536055		0.547316014		0.542888119		0.514596401		0.505806983		0.450570084		0.44330037		0.44948651		0.442214892		0.443355706		0.466500313		0.466195619		0.462190773		4.208333333		3.395833333		3.625		3.375		4		4.208333333		3.395833333		3.625		3.375		4		2.962729153		0.059135655		0.842259616		0.052062423		1.977881606		5.842006031		47.08230424		888	
1	502	85.25349908		783.1175316		63.11753165		2211.361019		51.36101878		3778.698993		178.6989927		5108.956202		68.95620167		6585.137483		105.1374827		0.486199229		0.410140007		0.534333498		0.218980842		0.501848892		0.53996496		0.538387967		0.512403905		0.520537359		0.459535391		0.435928731		0.458180131		0.447821854		0.448363826		0.468020171		0.480114589		0.474797105		3.708333333		3.666666667		4.145833333		3.291666667		3.770833333		3.708333333		3.666666667		4.145833333		3.291666667		3.770833333		3.95734545		0.067102287		0.596417383		0.055989379		1.542748973		6.163614092		49.94952104		887	
1	503	79.98663739		817.9085098		97.90850982		2250.694621		90.69462067		3716.069934		116.0699337		5106.984996		66.98499582		6527.735685		47.73568548		0.484657892		0.414606819		0.526302585		0.232694576		0.497263404		0.5354803		0.513888822		0.512520317		0.512785181		0.447989954		0.449005637		0.451524038		0.442515903		0.452719202		0.469313298		0.470808714		0.466985609		3.875		3.645833333		4		3.583333333		3.25		3.875		3.645833333		4		3.583333333		3.25		3.095968141		0.081611292		0.7445626		0.065220742		1.510132087		5.43227412		44.45437975		876	
1	504	75.00936851		832.3866702		112.3866702		2204.224592		44.22459248		3683.18896		83.18896032		5162.930458		122.9304578		6562.134222		82.13422163		0.48722008		0.408361805		0.532332475		0.225588073		0.500879129		0.541483795		0.526134595		0.51596689		0.515463315		0.45747111		0.457338953		0.459884314		0.447923196		0.441140433		0.48205497		0.469720266		0.472260909		3.875		3.5		3.8125		3.895833333		3.5		3.875		3.5		3.8125		3.895833333		3.5		2.586289137		0.057061578		0.539849818		0.052147077		1.721942299		4.905142831		39.7526894		887	
1	505	86.18286976		847.9596814		127.9596814		2276.526032		116.526032		3799.546048		199.5460484		5137.280231		97.28023062		6544.313605		64.31360542		0.501719006		0.421636434		0.553249678		0.229271283		0.519693635		0.56183346		0.541823306		0.544308784		0.521478908		0.463359341		0.464775898		0.456672399		0.46520066		0.460608986		0.484674648		0.482474446		0.481278972		3.75		3.791666667		4.395833333		3.604166667		3.5		3.75		3.791666667		4.395833333		3.604166667		3.5		3.770499009		0.062970851		0.806090046		0.054012964		1.796037416		6.435597323		50.76437566		909	
1	506	86.02885422		850.1880386		130.1880386		2283.888913		123.8889131		3726.247941		126.2479412		5148.753717		108.7537175		6596.788109		116.7881092		0.504907845		0.424622284		0.554285141		0.240278205		0.523483899		0.559884566		0.555394631		0.547530833		0.529519817		0.479151946		0.472376024		0.472669039		0.466432292		0.472028205		0.507063126		0.498167511		0.498291927		3.770833333		3.791666667		3.833333333		3.854166667		3.875		3.770833333		3.791666667		3.833333333		3.854166667		3.875		3.562283495		0.071612929		1.081135797		0.067052513		1.667893502		6.382925723		49.84436221		913	
1	507	85.55490218		785.1119993		65.11199932		2223.054668		63.05466817		3826.069019		226.0690189		5109.163412		69.16341245		6593.941751		113.9417514		0.498527341		0.415020333		0.547501971		0.233487149		0.516706756		0.553544356		0.543448773		0.541560775		0.520360661		0.469289965		0.466829788		0.460166531		0.458774651		0.464764227		0.4887475		0.487699246		0.482973605		3.5		3.729166667		4.458333333		3.520833333		3.833333333		3.5		3.729166667		4.458333333		3.520833333		3.833333333		4.069091498		0.059732929		0.476276053		0.055865914		1.738881531		6.34398201		50.24796368		909	
1	508	81.44968312		782.5149334		62.5149334		2227.086858		67.0868584		3711.938866		111.9388658		5095.962263		55.96226298		6646.703661		166.7036607		0.484296468		0.404866612		0.526519219		0.223069521		0.493500532		0.534227875		0.521233841		0.50947693		0.492875017		0.443103897		0.43736142		0.436952846		0.448530333		0.440935627		0.466287983		0.462078455		0.465320477		3.395833333		3.729166667		3.770833333		3.166666667		4.125		3.395833333		3.729166667		3.770833333		3.166666667		4.125		2.92252311		0.057268111		0.599203628		0.047628024		2.002385351		5.581380201		46.15291172		868	
1	509	84.60514181		831.380536		111.380536		2301.353496		141.3534959		3696.444367		96.44436698		5081.311793		41.31179332		6619.043604		139.0436038		0.501496535		0.420074421		0.547600588		0.23161749		0.519483029		0.559037037		0.548689017		0.540744681		0.527459031		0.467666129		0.458313563		0.469005781		0.462798164		0.462585005		0.487146469		0.487806396		0.485400049		3.770833333		4.145833333		3.645833333		3.416666667		4.041666667		3.770833333		4.145833333		3.645833333		3.416666667		4.041666667		3.839788299		0.065944541		0.632811271		0.060426798		1.655825881		6.194369992		49.01801646		908	
1	510	89.56267491		786.1389395		66.13893953		2331.24441		171.24441		3662.705938		62.70593795		5130.443412		90.44341155		6662.972807		182.9728073		0.505569523		0.418368136		0.551667393		0.233090742		0.52206297		0.55225665		0.545716787		0.5382524		0.528364872		0.472806697		0.453479736		0.455902725		0.466469731		0.468060784		0.485938022		0.486604724		0.483168021		3.479166667		4.208333333		3.4375		3.5625		4.25		3.479166667		4.208333333		3.4375		3.5625		4.25		4.48188494		0.062621548		0.536221812		0.059661126		1.699282801		6.7800111		54.01108878		904	
1	511	88.23317986		790.7824418		70.78244182		2345.473425		185.4734252		3742.419893		142.4198931		5087.187706		47.1877062		6562.529095		82.52909527		0.50018555		0.419280099		0.544301027		0.226618512		0.521596274		0.548806898		0.545590586		0.537506031		0.527683865		0.454398477		0.457886835		0.460762434		0.460220065		0.456127415		0.480729696		0.482833995		0.479976609		3.625		4.333333333		3.875		3.354166667		3.791666667		3.625		4.333333333		3.875		3.354166667		3.791666667		4.164782491		0.055566435		0.622105653		0.050826118		1.843246784		6.685701362		53.02295345		906	
1	512	84.79301194		774.1276048		54.12760477		2270.706863		110.7068625		3740.926855		140.9268547		5127.396066		87.39606598		6617.690539		137.6905388		0.491565293		0.421295392		0.544151377		0.226150403		0.512619567		0.55432085		0.531329276		0.528505881		0.525880474		0.46725187		0.463201939		0.457903784		0.463128949		0.461024136		0.484973284		0.484689041		0.484866333		3.5		3.916666667		4.083333333		3.5625		3.979166667		3.5		3.916666667		4.083333333		3.5625		3.979166667		3.458226015		0.079761093		0.993235309		0.067879105		1.740470697		6.271693114		49.2632485		909	
1	513	99.15501589		862.8604761		142.8604761		2259.848234		99.8482335		3658.490182		58.49018222		5202.491955		162.4919552		6667.758749		187.7587487		0.519472956		0.446563998		0.562221832		0.247113134		0.536463212		0.578322785		0.573037203		0.565150494		0.561822267		0.492958931		0.483225833		0.485357438		0.491270311		0.485813158		0.508308916		0.515124566		0.505915646		4.125		4.0625		3.333333333		4.166666667		4.395833333		4.125		4.0625		3.333333333		4.166666667		4.395833333		5.721059927		0.078352722		0.722083179		0.058676747		1.993307696		8.514803523		63.79465476		959	
1	514	97.46306163		811.1391034		91.13910345		2248.386932		88.38693217		3681.565163		81.56516295		5099.084582		59.08458165		6736.297691		256.2976905		0.511851068		0.438153801		0.550905103		0.236878849		0.525567145		0.569296783		0.563036341		0.554314027		0.549469442		0.47491969		0.479024226		0.477994377		0.477387058		0.48268471		0.503604499		0.50418055		0.50245106		3.854166667		3.854166667		3.645833333		3.645833333		4.645833333		3.854166667		3.854166667		3.645833333		3.645833333		4.645833333		5.526392402		0.072170498		0.784779039		0.063711025		1.700073643		8.083415581		61.78154613		938	
1	515	85.76860164		784.3966959		64.39669587		2237.758411		77.75841098		3720.83742		120.8374197		5201.679842		161.6798424		6595.421531		115.4215307		0.506702215		0.419524973		0.542548352		0.226132617		0.521005201		0.549425161		0.551718611		0.54382172		0.530212788		0.455664242		0.453345703		0.460356411		0.451530325		0.449251063		0.472224771		0.47134245		0.476267956		3.354166667		3.729166667		3.895833333		4.1875		3.854166667		3.354166667		3.729166667		3.895833333		4.1875		3.854166667		3.863431339		0.049469935		0.610049615		0.050907986		1.873775326		6.396726216		50.61135536		908	
1	516	90.33725528		822.3266642		102.3266642		2300.531889		140.5318888		3653.992898		53.99289833		5130.7168		90.7168		6635.192985		155.1929846		0.498538721		0.425419255		0.545186445		0.231889568		0.512894484		0.55132376		0.551067817		0.540630502		0.536065057		0.460162647		0.470146759		0.467528348		0.473749884		0.467284478		0.492563858		0.491816374		0.487421382		3.791666667		4.104166667		3.666666667		3.791666667		3.833333333		3.791666667		4.104166667		3.666666667		3.791666667		3.833333333		4.525085264		0.069113369		0.78522697		0.061725597		1.620799154		7.000224758		54.77770972		916	
1	517	83.8039331		859.2238082		139.2238082		2234.527123		74.52712277		3761.258811		161.2588115		5130.93031		90.93031047		6574.55429		94.5542902		0.505446165		0.425741038		0.555254798		0.234137613		0.52592234		0.557878215		0.559376365		0.554102599		0.541214745		0.468728752		0.477990537		0.471159809		0.473761895		0.479763287		0.496230729		0.502701892		0.495641748		3.979166667		3.75		4.208333333		3.75		3.8125		3.979166667		3.75		4.208333333		3.75		3.8125		3.502549324		0.071931629		0.85831553		0.058164218		1.844912408		6.277708891		48.18998068		931	
1	518	88.30393304		806.9358347		86.93583467		2284.83271		124.8327096		3716.693414		116.6934141		5105.702902		65.70290157		6581.822847		101.822847		0.488704567		0.406863652		0.526183055		0.223636061		0.509082874		0.540591778		0.52628077		0.513463698		0.513254362		0.442546709		0.442019253		0.439132651		0.433419151		0.444687246		0.460941333		0.460783194		0.452700798		3.541666667		4.0625		3.958333333		3.1875		3.770833333		3.541666667		4.0625		3.958333333		3.1875		3.770833333		3.891186489		0.058805027		0.690755074		0.047189006		1.941953757		6.582700347		53.40479788		884	
1	519	86.59037589		826.6538819		106.6538819		2290.325858		130.3258579		3696.572116		96.57211578		5122.527462		82.52746188		6563.935123		83.93512322		0.4991011		0.422473987		0.541599557		0.215342781		0.521636515		0.553066687		0.545551095		0.538788295		0.521688717		0.462726091		0.445885425		0.448995895		0.458388453		0.443932744		0.478917875		0.474832718		0.471619128		3.6875		4.041666667		3.875		3.6875		3.6875		3.6875		4.041666667		3.875		3.6875		3.6875		4.286871993		0.052672805		0.640758352		0.046535347		1.537789103		6.518092253		51.73626757		906	
1	520	76.87558554		786.4833657		66.48336572		2256.741156		96.7411558		3645.591348		45.59134827		5133.049511		93.04951145		6592.744328		112.7443278		0.479875747		0.406763422		0.51738239		0.219033409		0.490182149		0.529655825		0.520653132		0.516761602		0.506230993		0.435774344		0.442858865		0.448147144		0.424741707		0.436061827		0.453309747		0.46487991		0.454204684		3.6875		3.729166667		3.291666667		3.520833333		3.8125		3.6875		3.729166667		3.291666667		3.520833333		3.8125		2.623274659		0.06595222		0.591238835		0.055296149		1.677133136		4.95759885		41.4286926		861	
1	521	85.13103917		895.0815056		175.0815056		2256.696513		96.69651262		3688.912695		88.91269512		5152.935338		112.9353379		6525.815606		45.8156055		0.490878374		0.413861601		0.541407213		0.220700313		0.509802214		0.556329224		0.539050708		0.536040332		0.524913267		0.448550419		0.451471595		0.454183611		0.447941629		0.453601621		0.478974912		0.472818918		0.466420638		4.041666667		3.75		3.854166667		3.708333333		3.5		4.041666667		3.75		3.854166667		3.708333333		3.5		3.73255318		0.061487185		0.528031181		0.049105179		1.937482572		6.259554118		50.11848923		900	
1	522	98.18966405		884.3645079		164.3645079		2378.461576		218.4615757		3700.68731		100.6873101		5100.805006		60.8050063		6610.036676		130.0366763		0.517617867		0.434464331		0.563618393		0.231842273		0.542480856		0.57270328		0.562091854		0.561034874		0.551482537		0.485427783		0.469499963		0.473183477		0.480631182		0.478172047		0.500971		0.499131277		0.505821702		4.145833333		4.4375		3.75		3.5625		3.729166667		4.145833333		4.4375		3.75		3.5625		3.729166667		5.304873463		0.063222906		1.11230285		0.061094252		1.700690672		8.181089891		62.49582012		937	
1	523	70.69696451		777.2081018		57.20810182		2284.220911		124.2209109		3727.515483		127.5154826		5087.131469		47.13146905		6583.942649		103.9426494		0.480191558		0.38977945		0.51607997		0.209868092		0.494946552		0.512142213		0.516828509		0.495646224		0.478979704		0.416569439		0.412998612		0.407949416		0.413991288		0.425504729		0.436223714		0.428741387		0.430513751		3.3125		3.958333333		3.270833333		3.333333333		3.604166667		3.3125		3.958333333		3.270833333		3.333333333		3.604166667		1.958049247		0.039871055		0.282668319		0.034346232		1.863840669		4.144429291		35.84994999		834	
1	524	88.77802845		824.515437		104.515437		2300.403864		140.4038639		3679.701629		79.70162893		5127.49459		87.49459012		6679.204573		199.204573		0.507319396		0.432166473		0.553798881		0.232253767		0.531234323		0.560570126		0.554375113		0.548977684		0.533025146		0.476263157		0.463261096		0.463821388		0.465251583		0.472425378		0.491920411		0.483753319		0.490004523		3.8125		4.145833333		3.708333333		3.4375		4.375		3.8125		4.145833333		3.708333333		3.4375		4.375		4.444153108		0.059680763		0.597760889		0.057142217		1.851211767		6.952806527		53.83228099		930	
1	525	99.75875466		776.4007477		56.4007477		2334.643998		174.6439984		3802.133884		202.1338839		5131.748397		91.74839745		6531.819902		51.81990162		0.480844757		0.401123609		0.527929064		0.220167515		0.497749374		0.529931858		0.525138996		0.49569041		0.457183946		0.436550843		0.436769647		0.43376139		0.420214109		0.437261233		0.454047935		0.455568862		0.44702119		3.208333333		4.229166667		4.145833333		2.958333333		3.375		3.208333333		4.229166667		4.145833333		2.770833333		3.5625		4.228977157		0.049461816		0.554941542		0.052083489		2.858016699		7.691397213		64.66342829		855	
1	526	93.1638939		877.1948823		157.1948823		2296.259326		136.2593259		3672.629213		72.62921323		5173.080874		133.0808744		6542.117314		62.11731353		0.510952315		0.429578132		0.551218932		0.231887063		0.518082409		0.558698078		0.556541077		0.553077904		0.543644092		0.459686249		0.472734208		0.471682085		0.467462138		0.47643336		0.493615217		0.488298263		0.489999966		4.291666667		4.166666667		3.645833333		3.708333333		3.770833333		4.291666667		4.166666667		3.645833333		3.708333333		3.770833333		5.473208366		0.050691458		0.402500581		0.051256334		1.624845524		7.55124593		58.21490796		935	
1	527	94.90014296		821.4170687		101.4170687		2238.781055		78.78105537		3706.92176		106.9217603		5092.097922		52.09792182		6670.54854		190.5485397		0.495533556		0.42167064		0.543600553		0.227221823		0.515135131		0.553386695		0.541408534		0.531200111		0.527168483		0.457832452		0.464270978		0.457309749		0.460521468		0.459420291		0.480320415		0.482794455		0.486681638		4		3.708333333		3.75		3.354166667		4.229166667		4		3.708333333		3.75		3.354166667		4.229166667		5.087399375		0.07735075		0.809806291		0.063069102		1.578694834		7.55325125		59.74243129		909	
1	528	91.03444454		772.7835589		52.78355893		2324.817473		164.8174727		3755.494588		155.494588		5113.80505		73.80504982		6599.46891		119.4689099		0.507322444		0.424896368		0.550862913		0.226032717		0.522885119		0.55452605		0.553467207		0.545658434		0.528671947		0.461746942		0.462496446		0.46361683		0.475209795		0.473912486		0.493992142		0.497459506		0.492464358		3.270833333		4.229166667		4.229166667		3.520833333		4.041666667		3.270833333		4.229166667		4.229166667		3.520833333		4.041666667		4.474717169		0.060148131		0.878354043		0.059777265		1.731192407		7.14441175		55.65991941		921	
1	529	81.03564208		799.3927759		79.39277587		2215.030096		55.03009607		3712.937747		112.9377469		5089.961022		49.96102245		6634.936016		154.9360163		0.478320275		0.404673595		0.53212997		0.211355369		0.50171594		0.534237422		0.526239066		0.521483252		0.506531908		0.446335618		0.448777386		0.445516499		0.445068393		0.449393907		0.472310496		0.475192728		0.47068232		3.520833333		3.541666667		3.875		3.354166667		4.083333333		3.520833333		3.541666667		3.875		3.354166667		4.083333333		2.80455033		0.071239269		0.818481407		0.065055624		1.877452847		5.571723854		45.50127103		877	
1	530	85.00625987		800.821928		80.82192798		2271.84429		111.8442895		3751.193654		151.193654		5103.073351		63.0733511		6567.827193		87.8271928		0.498960201		0.425438296		0.542871497		0.228335344		0.518248915		0.554587917		0.551429867		0.545493265		0.522568184		0.456755232		0.46883632		0.463334104		0.459651098		0.459264814		0.486433579		0.485707133		0.48670292		3.8125		3.895833333		4.020833333		3.520833333		3.9375		3.8125		3.895833333		4.020833333		3.520833333		3.9375		3.618406239		0.054136836		1.010504394		0.059253803		1.678160664		6.361208133		49.58702327		916	
1	531	78.42935419		801.0277593		81.02775932		2227.34642		67.34641957		3669.574609		69.57460927		5103.671546		63.67154607		6576.21167		96.21166977		0.471928593		0.398222468		0.523667593		0.215723572		0.492106484		0.530116069		0.51077897		0.512110552		0.506985338		0.435290728		0.437293965		0.439114325		0.43539069		0.436613774		0.455423872		0.457312056		0.457864325		3.5625		3.645833333		3.645833333		3.666666667		3.583333333		3.5625		3.645833333		3.645833333		3.666666667		3.583333333		2.883764641		0.069952205		0.58379148		0.051739383		1.667654688		5.205163014		43.24340692		864	
1	532	69.73776288		889.6353161		169.6353161		2256.755879		96.75587862		3667.319858		67.31985773		5093.016371		53.0163708		6534.519701		54.51970127		0.485218098		0.393944065		0.528981349		0.207310748		0.495018913		0.5287479		0.506749445		0.492465604		0.469702069		0.430712284		0.421201182		0.415072298		0.426477665		0.4224231		0.444423544		0.440623831		0.448483197		4.229166667		3.708333333		3.166666667		2.916666667		3.5		4.229166667		3.708333333		3.166666667		2.916666667		3.5		1.977892718		0.035625566		0.26997633		0.040643294		1.725100326		4.00859494		34.64820344		836	
1	533	91.05529199		782.5521583		62.55215827		2260.181835		100.1818348		3731.589468		131.5894681		5131.748397		91.74839745		6656.533526		176.5335263		0.509182167		0.423594118		0.54857512		0.237315496		0.530228779		0.553647611		0.551924458		0.539069207		0.53346961		0.453767569		0.459434438		0.465301		0.467329135		0.462305823		0.480931959		0.485454927		0.478469769		3.1875		3.708333333		4.0625		3.854166667		4.229166667		3.1875		3.708333333		4.0625		3.854166667		4.229166667		4.579281117		0.057834308		0.469558478		0.049181257		1.928130308		7.034804211		55.69623531		909	
