Scenario	Replication	([CycleTime].SampleAverage)/1[min]		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	328	1134.260649		0.64998721		0.563334147		0.822228731		0.995714667		0.164876166		0.485925547		0.900974631		0.831533685		0.774090466		0.756396433		0.758325834		0.762562406		0.75132669		0.761705111		0.579179291		0.581411543		0.995714667		3.791666667		4.375		4		3.375		3.854166667		1.6875		2		1.8125		1.833333333		2.041666667		27.77642133		0.300803432		1.601861538		267.5714353		0.084541469		0.080802369		297.331324		2028.524027		445	
1	329	1191.069793		0.640583893		0.547671614		0.821362182		0.995008899		0.158768307		0.480129919		0.887842775		0.81272149		0.748891439		0.739542584		0.745767988		0.744560915		0.742687386		0.747090571		0.56341968		0.590357526		0.995008899		4.083333333		3.833333333		3.958333333		3.25		3.625		2.083333333		1.791666667		1.708333333		1.854166667		1.916666667		21.93933953		0.225326796		1.734483826		251.4825811		0.08173058		0.069028168		275.4507594		1903.608973		444	
1	330	1162.875696		0.63335788		0.536930966		0.799791745		0.996405972		0.149687041		0.482022507		0.880045454		0.816790803		0.741343337		0.72216992		0.724826682		0.728547673		0.726203777		0.72706722		0.574721978		0.571371035		0.996405972		3.895833333		3.8125		3.791666667		3.208333333		3.729166667		1.895833333		1.8125		1.854166667		1.8125		1.833333333		22.05794192		0.212441762		1.301784399		246.5328445		0.074488513		0.053666489		270.1586791		1928.310175		437	
1	331	1130.413579		0.630787778		0.534793979		0.804251947		0.996768017		0.158557953		0.477308024		0.881171441		0.801863078		0.73345217		0.738384717		0.73922216		0.735668664		0.747321011		0.74252266		0.58036331		0.57496266		0.996768017		3.25		3.958333333		4.3125		3.291666667		3.5625		1.791666667		2.0625		1.895833333		1.916666667		1.8125		20.62753369		0.231403166		2.004517753		227.8259582		0.079609475		0.058041931		250.7474547		1781.268273		450	
1	332	1223.545756		0.680220344		0.568475232		0.825411852		0.994926981		0.162089365		0.498871625		0.892891014		0.855980088		0.777289786		0.767164299		0.759593903		0.766094622		0.768120033		0.761742119		0.58856496		0.568451385		0.994926981		4.020833333		4.020833333		4.020833333		3.6875		3.645833333		1.875		1.770833333		1.854166667		2		2.020833333		25.46079426		0.296913992		1.725298015		266.0290451		0.087509363		0.058274822		293.5703262		2012.440499		452	
1	333	1155.345083		0.653518711		0.559931963		0.818748305		0.99637957		0.155646126		0.472608068		0.895354446		0.826074501		0.764299799		0.75239259		0.748764378		0.745644174		0.749242799		0.750720361		0.573851024		0.578174671		0.99637957		3.6875		3.729166667		4.229166667		3.458333333		3.9375		1.8125		1.770833333		1.9375		1.875		1.854166667		25.31603652		0.239778254		1.479659433		250.0265579		0.077908183		0.04715568		277.1091878		1914.090864		439	
1	334	1310.678757		0.60999934		0.524362192		0.787781491		0.995620952		0.149966462		0.475394388		0.87225309		0.774801625		0.711475512		0.711446627		0.723594084		0.708024642		0.72071032		0.720045217		0.581878248		0.563709167		0.995620952		3.6875		3.791666667		3.75		3.333333333		3.3125		1.645833333		1.958333333		1.916666667		1.958333333		1.916666667		18.00791849		0.214375156		2.146592379		236.3068967		0.082719569		0.085319026		256.7611017		1866.210676		446	
1	335	1059.853007		0.659724045		0.551434324		0.806345069		0.996217929		0.156440103		0.457152858		0.883611163		0.807324647		0.75039209		0.738234505		0.740810698		0.727264048		0.736525151		0.728917108		0.581142884		0.571515148		0.996217929		3.729166667		3.9375		3.729166667		3.604166667		3.854166667		1.833333333		1.895833333		1.770833333		1.625		1.875		23.80383415		0.23583177		1.521094561		250.70227		0.086075105		0.051037962		276.3140685		1918.827253		427	
1	336	1066.815828		0.605372781		0.525285718		0.777092117		0.995092423		0.154078093		0.475322042		0.874278322		0.794092309		0.716721131		0.707661843		0.708041237		0.716298054		0.709861987		0.707160882		0.573896334		0.575274183		0.995092423		3.479166667		3.645833333		3.958333333		3.604166667		3.416666667		1.979166667		1.875		1.666666667		2.020833333		1.6875		19.16137491		0.238054445		1.848051391		227.4600333		0.083466244		0.058120523		248.7656346		1801.560833		438	
1	337	963.3827581		0.658039932		0.5767667		0.841536267		0.997205022		0.153873192		0.452240371		0.907150263		0.822706827		0.782149993		0.770817165		0.774082033		0.774469513		0.782274995		0.770501997		0.5728819		0.578196314		0.997205022		3.9375		3.666666667		4.020833333		3.666666667		4.416666667		1.645833333		2.041666667		1.75		1.666666667		1.729166667		27.85898186		0.294160159		2.449999435		260.9387224		0.084827532		0.057893968		291.5997578		1939.878313		419	
1	338	1142.792722		0.644712559		0.546812025		0.812660616		0.995864086		0.158024379		0.508585706		0.906397961		0.832629851		0.754095837		0.732459424		0.750816867		0.742604937		0.739012396		0.743491887		0.574584696		0.579303769		0.995864086		3.583333333		4.25		3.895833333		3.354166667		3.916666667		1.895833333		2.020833333		1.895833333		1.916666667		2.104166667		25.39615149		0.232268289		1.512025063		239.846642		0.080333175		0.064604089		267.0516909		1879.570817		467	
1	339	1165.413974		0.661526739		0.572799721		0.830039471		0.996969728		0.161450494		0.479485664		0.902241742		0.808195335		0.765001788		0.772378451		0.761550004		0.760096237		0.768735639		0.766141871		0.573381251		0.585038971		0.996969728		3.979166667		3.875		3.5625		3.729166667		4.041666667		1.791666667		1.833333333		1.708333333		1.958333333		1.979166667		24.66501874		0.274064036		1.747544646		256.2263744		0.088993553		0.068739172		282.981741		1939.012311		440	
1	340	1055.821092		0.658430477		0.558222642		0.835497539		0.99558648		0.152587757		0.480051514		0.898342276		0.831964449		0.77398034		0.758687438		0.756521079		0.750795119		0.760698394		0.755314904		0.575572893		0.572601344		0.99558648		3.75		3.520833333		3.979166667		3.854166667		4.208333333		1.833333333		1.833333333		1.875		1.854166667		1.979166667		26.15506937		0.21359689		1.128610902		244.7033612		0.083974403		0.062298816		272.2629372		1865.232199		445	
1	341	1408.701105		0.622254111		0.534108031		0.803609762		0.996838265		0.151876869		0.489342194		0.878197558		0.80353544		0.744936834		0.73678685		0.729470966		0.73086363		0.734449646		0.742307289		0.561266422		0.587448712		0.996838265		3.645833333		4		3.666666667		3.25		3.958333333		1.8125		1.791666667		1.875		1.895833333		2.270833333		22.26261689		0.223053371		1.92639615		239.5038756		0.085367398		0.071898459		263.9878405		1887.847293		458	
1	342	1144.483441		0.645106823		0.554387702		0.808931301		0.996081245		0.156560152		0.469757117		0.893008899		0.823100166		0.75174427		0.746388154		0.743527897		0.744111252		0.755121069		0.740096965		0.569939064		0.582702332		0.996081245		3.625		4.25		3.916666667		3.125		3.979166667		1.729166667		2.0625		1.729166667		1.979166667		1.791666667		24.91595265		0.245095234		1.671509377		250.3203875		0.08999622		0.061104462		277.2140493		1929.234175		441	
1	343	948.4236266		0.679842413		0.567006425		0.826847584		0.996165372		0.150588788		0.467795452		0.89385876		0.823502068		0.78263132		0.76398682		0.75912232		0.748045166		0.756733071		0.760704139		0.595731937		0.551022223		0.996165372		3.604166667		3.583333333		3.770833333		4.270833333		4.354166667		1.708333333		1.791666667		1.729166667		1.916666667		1.916666667		27.88742071		0.242517851		0.999256676		249.7400071		0.081241074		0.066698041		278.9359004		1870.43624		430	
1	344	1071.828278		0.657733488		0.563765548		0.812472835		0.99723518		0.151993306		0.480588181		0.895530997		0.81561278		0.759427161		0.745836472		0.737417911		0.738780257		0.738286106		0.73961349		0.581484493		0.567743993		0.99723518		3.666666667		3.770833333		4.270833333		3.479166667		3.875		1.895833333		1.8125		1.9375		2.020833333		1.9375		25.7471574		0.216862047		1.081270496		242.5953516		0.082818097		0.059984793		269.7006263		1881.486017		456	
1	345	1142.126507		0.686719232		0.576630064		0.850139889		0.998075921		0.15688781		0.480440462		0.905990768		0.832244735		0.790711886		0.771485584		0.776062478		0.780393204		0.781322332		0.783015584		0.572489003		0.582474727		0.998075921		3.916666667		4.145833333		3.729166667		3.8125		4.104166667		1.833333333		1.854166667		1.9375		1.708333333		1.958333333		28.94583475		0.244016722		2.565070725		261.35117		0.085777359		0.067983297		293.1740755		1972.009042		441	
1	346	886.9328443		0.659605802		0.556495666		0.822024859		0.996254337		0.149364376		0.469884093		0.898939426		0.820191559		0.7673372		0.759987615		0.74681774		0.747644707		0.760911547		0.759233177		0.567033381		0.578585332		0.996254337		3.583333333		3.395833333		3.875		4		4.145833333		1.916666667		1.729166667		1.8125		1.666666667		1.854166667		23.97688901		0.210360778		1.771544456		236.2531703		0.084158055		0.06645768		262.2784222		1800.313825		426	
1	347	1158.133317		0.612848188		0.525158614		0.796585602		0.997068247		0.153908644		0.46814313		0.885753043		0.773424898		0.725692609		0.724881713		0.709279329		0.727768212		0.72889836		0.726219266		0.593958988		0.557017902		0.997068247		3.916666667		3.541666667		3.333333333		3.166666667		4.020833333		1.791666667		1.9375		1.895833333		1.75		1.854166667		20.21246678		0.216798601		1.448400814		227.355068		0.074606063		0.06866223		249.3013964		1809.41163		438	
1	348	1228.28191		0.648163241		0.559991406		0.830818695		0.996812374		0.154939986		0.470494776		0.890520416		0.807177066		0.763306102		0.753573072		0.756348838		0.757147179		0.757289993		0.761902669		0.578029736		0.573722624		0.996812374		3.854166667		4.208333333		3.75		3.770833333		3.520833333		1.875		1.875		2.041666667		1.583333333		1.916666667		24.58825626		0.248275871		1.805398395		257.681698		0.079723602		0.069516984		284.3931455		1959.074183		441	
1	349	1174.885851		0.645444475		0.549445504		0.811539338		0.997240613		0.155218067		0.46818094		0.889649032		0.816780954		0.746525774		0.745528692		0.734001209		0.735719479		0.739904313		0.737976269		0.572607595		0.579851084		0.997240613		3.8125		3.854166667		4.125		3.208333333		3.833333333		1.854166667		1.75		1.854166667		1.8125		1.9375		24.4801419		0.241350556		1.505728366		254.8993183		0.078827994		0.06530896		281.1918481		1961.593777		437	
1	350	1059.163535		0.649922195		0.543252816		0.803812715		0.997927502		0.15371721		0.48110733		0.880036209		0.817761397		0.753367108		0.738344149		0.733551538		0.725171395		0.73343733		0.731236654		0.571283149		0.580361564		0.997927502		3.8125		3.708333333		3.645833333		3.6875		4		2.083333333		1.604166667		1.875		1.875		1.958333333		24.1074643		0.213967687		1.097098625		237.7969461		0.07892219		0.075328712		263.2908054		1830.191028		446	
1	351	1074.45645		0.645229241		0.553788438		0.806822888		0.996178922		0.150251858		0.474766518		0.881406555		0.810066534		0.75145633		0.741130215		0.743750295		0.74839703		0.758044016		0.747584589		0.575393093		0.571037687		0.996178922		3.9375		4.104166667		3.3125		3.604166667		3.770833333		1.6875		1.958333333		1.854166667		1.9375		1.770833333		21.47873799		0.244574036		2.321253465		251.420796		0.082629018		0.055001786		275.5203633		1928.493464		437	
1	352	1280.883835		0.620569493		0.530665853		0.790731508		0.996595237		0.158795573		0.487336357		0.871660782		0.811424567		0.727311338		0.722583218		0.732051096		0.726422764		0.732711833		0.732866981		0.578289468		0.577101342		0.996595237		3.4375		4.0625		3.4375		3.354166667		3.8125		1.75		1.9375		1.729166667		2.020833333		1.958333333		19.02480591		0.276772598		2.073458378		230.8872519		0.079456857		0.057468665		252.3197574		1826.73263		446	
1	353	1145.016478		0.627866974		0.546101997		0.815570979		0.996178878		0.16106567		0.477871778		0.894191609		0.800386283		0.735317262		0.743947399		0.741184843		0.737208426		0.740803371		0.748159644		0.590567811		0.566676736		0.996178878		3.583333333		4.083333333		3.6875		3.270833333		3.833333333		1.895833333		1.583333333		1.875		1.916666667		1.791666667		20.44055435		0.250156257		1.574201671		245.6047091		0.082104392		0.052279744		267.9219011		1872.381745		430	
1	354	1009.335296		0.652237997		0.548340637		0.807889512		0.997285375		0.162396617		0.492215893		0.909778874		0.816427838		0.757443491		0.737959482		0.738730025		0.74181461		0.741295516		0.726006424		0.575027584		0.584654408		0.997285375		3.791666667		3.729166667		3.875		3.729166667		3.916666667		2.104166667		1.854166667		1.958333333		1.875		1.9375		24.46521723		0.216273266		1.170886249		233.3786857		0.077840778		0.067154167		259.2982166		1813.506777		462	
1	355	1088.385702		0.631025024		0.537930892		0.814091148		0.996738708		0.158552869		0.455030991		0.87741331		0.78875296		0.730283332		0.744386674		0.732248759		0.745860997		0.750454776		0.749909723		0.565674454		0.589617123		0.996738708		3.729166667		3.895833333		3.729166667		3.333333333		3.583333333		1.833333333		1.958333333		1.854166667		1.708333333		1.583333333		21.81170895		0.256891686		3.053935087		240.0274778		0.085928622		0.067196888		265.2172104		1867.270833		424	
1	356	1203.518959		0.642970914		0.543190247		0.801832341		0.996697897		0.153417234		0.487863767		0.879567881		0.803184356		0.739099038		0.729091041		0.730461399		0.734780356		0.735770223		0.733049959		0.579848913		0.570266218		0.996697897		3.895833333		3.6875		3.625		3.083333333		4.1875		1.854166667		1.958333333		1.791666667		1.708333333		2.166666667		21.86561174		0.222023308		2.09920123		235.0298508		0.082847749		0.063600477		259.2802876		1852.880048		450	
1	357	1125.461193		0.623250475		0.514639443		0.775970283		0.99583361		0.145757306		0.502322457		0.88076378		0.817057146		0.746751336		0.698050402		0.695584557		0.694361395		0.683866976		0.690928167		0.578629521		0.562961395		0.99583361		3.875		3.791666667		3.75		3.333333333		3.5625		1.958333333		2.020833333		2.041666667		1.9375		1.9375		22.75219809		0.162153989		0.63843248		228.2915586		0.068260452		0.074465536		251.9188087		1835.732861		470	
1	358	1034.685347		0.620807241		0.531268575		0.795902004		0.996817087		0.146734501		0.476387876		0.868954325		0.798539745		0.711869067		0.724245585		0.71976571		0.722969526		0.730106583		0.732686767		0.575766051		0.567785537		0.996817087		3.395833333		3.645833333		3.895833333		3		4		1.833333333		1.833333333		1.9375		1.958333333		1.729166667		18.44585814		0.220161206		2.000928561		216.598786		0.081242146		0.059915075		237.325649		1734.461027		441	
1	359	1213.214123		0.642476098		0.55428389		0.821333566		0.996831224		0.16070535		0.480513218		0.883536822		0.823843366		0.762184322		0.760376127		0.749046573		0.748467557		0.754018232		0.756577165		0.58528179		0.572254784		0.996831224		4		3.854166667		3.916666667		3.625		3.645833333		1.75		1.875		1.895833333		1.979166667		1.958333333		24.04386925		0.28039187		1.532332512		257.5050766		0.08389108		0.06651894		283.4281892		1960.900109		449	
1	360	1147.464608		0.704494753		0.610344735		0.864850751		0.996578366		0.151596443		0.487864301		0.929905825		0.861514996		0.821508075		0.807141743		0.790930329		0.805404793		0.81044736		0.807488322		0.582184163		0.565990647		0.996578366		3.875		4.0625		4.4375		3.875		4.125		1.6875		1.958333333		2.041666667		1.958333333		1.854166667		31.63999602		0.289476835		2.676483671		270.2407057		0.096401471		0.06183712		304.9084994		1983.522605		451	
1	361	1091.495969		0.634399401		0.548517544		0.802844429		0.996885806		0.153193934		0.494917689		0.882728386		0.809494612		0.737981019		0.740059687		0.723148219		0.730934245		0.737627012		0.730840887		0.579612699		0.570467042		0.996885806		3.375		3.833333333		3.583333333		3.520833333		4.145833333		1.729166667		1.833333333		1.75		2.208333333		1.9375		22.47876414		0.235967038		1.586808019		228.2144228		0.081230984		0.055273638		252.5712357		1789.208702		449	
1	362	1184.501959		0.622641105		0.528218147		0.784257127		0.995217166		0.146326338		0.492585808		0.87761389		0.807316216		0.725230086		0.713603996		0.714540569		0.710950384		0.715047473		0.721805154		0.564078215		0.57746529		0.995217166		3.375		3.770833333		3.791666667		3.416666667		3.645833333		1.958333333		1.916666667		1.9375		2.041666667		1.875		19.74483157		0.217858483		1.427062189		213.9372091		0.074937751		0.053956176		235.3809175		1733.775029		462	
1	363	1250.10166		0.619157762		0.525643789		0.787200842		0.996317404		0.163130911		0.483512232		0.875358597		0.799086919		0.716106404		0.719480827		0.717240023		0.720683702		0.72079975		0.718457031		0.581351344		0.578096971		0.996317404		3.4375		3.708333333		3.645833333		3.5		3.625		1.791666667		1.8125		1.833333333		1.895833333		2.125		19.07923741		0.236248156		1.835645145		225.1530109		0.082960864		0.063361313		246.367503		1774.801129		449	
1	364	1289.812517		0.629887566		0.540270609		0.815279739		0.996376389		0.157220028		0.490515098		0.875395571		0.814795836		0.748903276		0.738737009		0.74581092		0.735215134		0.737618005		0.747279533		0.583851074		0.569745343		0.996376389		3.854166667		3.875		3.770833333		3.395833333		3.708333333		1.854166667		2		1.791666667		1.791666667		1.958333333		22.7038645		0.239216942		1.403630886		242.1398521		0.076875287		0.079324104		266.5658886		1895.653452		446	
1	365	1107.13504		0.61328434		0.534993846		0.788857717		0.996858058		0.152319613		0.487257751		0.878778984		0.799601421		0.724307789		0.715158894		0.721825632		0.725486947		0.721348732		0.727449046		0.570054878		0.579122794		0.996858058		3.604166667		3.395833333		3.791666667		3.3125		3.854166667		1.854166667		1.979166667		1.791666667		1.8125		1.875		20.56214987		0.236138334		2.054456776		219.0186086		0.084344935		0.050786522		241.9221401		1774.720365		442	
1	366	1127.794709		0.656187304		0.551773564		0.817935263		0.996314012		0.151363329		0.502903015		0.885081836		0.810690313		0.760814988		0.734006025		0.749607951		0.745031923		0.747190769		0.748286551		0.577313376		0.570363966		0.996314012		3.604166667		3.833333333		3.625		3.604166667		4.0625		1.833333333		1.958333333		2.166666667		1.791666667		1.9375		22.06883345		0.209506495		1.47137153		224.7147698		0.086434137		0.06147879		248.5259601		1753.361341		460	
1	367	1161.738757		0.615196569		0.522065354		0.804314934		0.995423988		0.151126981		0.460065833		0.853800615		0.778850145		0.711425327		0.714319011		0.727970627		0.701025242		0.727142775		0.719366701		0.569161833		0.577389136		0.995423988		3.666666667		3.8125		3.479166667		3.229166667		3.583333333		1.770833333		1.791666667		1.729166667		1.958333333		1.770833333		18.51105424		0.23719648		1.515969843		234.207955		0.074758397		0.056122717		254.5282983		1861.672114		428	
1	368	1062.89257		0.650062999		0.562679589		0.818796776		0.997062943		0.154158378		0.478014995		0.887579329		0.825203243		0.764938486		0.75122436		0.752763652		0.757416002		0.749959875		0.76280822		0.56982974		0.58139158		0.997062943		3.666666667		4.3125		3.729166667		3.770833333		3.729166667		1.854166667		1.8125		1.979166667		1.875		1.854166667		23.25735203		0.284300501		2.209489685		253.9824385		0.088400073		0.058748674		279.7923294		1940.274254		445	
1	369	973.2874436		0.649816533		0.56334769		0.835692105		0.996525599		0.155236285		0.454126369		0.88459034		0.818523107		0.767332657		0.772492492		0.756201004		0.760485682		0.770137989		0.773185359		0.586704883		0.565057001		0.996525599		3.666666667		4.229166667		3.458333333		3.604166667		4.125		1.708333333		1.6875		1.916666667		1.645833333		1.708333333		24.08746536		0.282544488		2.03155094		261.4192936		0.092249291		0.060646536		287.8815009		1954.410467		411	
1	370	1267.558572		0.674674947		0.554503985		0.818358178		0.996362474		0.152729718		0.481172207		0.889822913		0.829402794		0.766150136		0.752876218		0.746439802		0.731867152		0.744192387		0.746540838		0.572480013		0.576612179		0.996362474		3.916666667		4.1875		3.604166667		3.375		3.916666667		1.645833333		2.0625		1.875		1.708333333		2.083333333		25.13439386		0.204115982		1.441192984		258.8939115		0.075881472		0.052496954		285.7261113		1974.555575		445	
1	371	1071.318094		0.633900864		0.547996423		0.810675646		0.994886846		0.15629104		0.462347871		0.877723178		0.796499125		0.722224977		0.737653311		0.736363896		0.74347145		0.741770443		0.748255942		0.567206516		0.58397137		0.994886846		3.333333333		3.958333333		3.958333333		3.375		3.541666667		1.770833333		1.875		1.895833333		1.833333333		1.770833333		23.19601131		0.268193762		2.054447958		231.1208853		0.09442005		0.062455038		256.7019933		1833.343146		434	
1	372	1158.665572		0.630678766		0.547018842		0.815211594		0.995651605		0.15331121		0.472760911		0.873822187		0.800585641		0.740441521		0.733777352		0.739510053		0.74867849		0.743032063		0.751529974		0.572411041		0.576551774		0.995651605		3.5		3.958333333		3.5		3.604166667		3.833333333		1.6875		1.729166667		1.875		1.916666667		1.9375		21.10657772		0.256292849		1.584830123		240.9524891		0.085572543		0.071682957		263.9718727		1877.785757		434	
1	373	1222.887851		0.629161968		0.532757836		0.790081561		0.997153654		0.151652867		0.50824865		0.878191246		0.79990668		0.730669433		0.720477369		0.712374206		0.713915964		0.713603105		0.709650065		0.573404714		0.575401807		0.997153654		3.833333333		3.583333333		3.916666667		3.4375		3.520833333		2.0625		1.958333333		1.916666667		2.104166667		1.854166667		21.44459811		0.202811456		1.186216976		222.0814856		0.080100513		0.059651624		244.9747637		1796.008331		470	
1	374	1201.50034		0.651453343		0.556141821		0.83316359		0.997276763		0.149418943		0.465001896		0.889218794		0.808088674		0.749548428		0.742094729		0.757013642		0.761605919		0.767449749		0.760414541		0.572220732		0.574474973		0.997276763		4.270833333		3.458333333		3.375		3.75		3.958333333		1.729166667		1.708333333		1.791666667		1.916666667		1.833333333		23.82183716		0.232506175		1.928021878		257.1316905		0.093125415		0.060447057		283.1745028		1973.135296		426	
1	375	1263.876197		0.648802963		0.566695114		0.824476117		0.996552265		0.149595357		0.473699766		0.900819585		0.821007379		0.763117334		0.763985227		0.74846859		0.751412698		0.75946709		0.763164935		0.561687658		0.584459965		0.996552265		4.5		3.666666667		3.5625		3.5		3.791666667		1.770833333		2		1.791666667		1.979166667		1.833333333		25.29924677		0.255009686		2.191286337		261.7047427		0.084600202		0.063919127		289.5142046		1998.879018		445	
1	376	1224.979742		0.632910189		0.54694395		0.803765497		0.995522985		0.157721423		0.49434016		0.884850046		0.80697388		0.741804655		0.736206617		0.736590176		0.74025526		0.740810564		0.74092412		0.574965133		0.578279275		0.995522985		3.583333333		4.229166667		3.666666667		3.1875		3.833333333		1.791666667		1.875		1.958333333		1.958333333		2.041666667		20.03056388		0.231254659		1.489582293		239.6457228		0.093544104		0.070887272		261.4680109		1841.660393		457	
1	377	1032.649527		0.642952657		0.546640696		0.809771766		0.996245852		0.155140554		0.462225803		0.879864596		0.808983855		0.75154061		0.736894573		0.741754545		0.747656723		0.746376218		0.751236129		0.574905709		0.576480697		0.996245852		4.0625		3.645833333		3.583333333		3.645833333		3.729166667		1.770833333		1.75		1.791666667		1.770833333		1.8125		22.32801682		0.260394482		1.773505849		258.2351456		0.08436966		0.057994125		282.6550569		1974.295905		422	
1	378	1047.426548		0.639448588		0.555312867		0.815762518		0.99623439		0.152772967		0.494145413		0.888330761		0.813150487		0.754992956		0.753736618		0.746661851		0.745434249		0.751221718		0.756918062		0.584943178		0.564064179		0.99623439		3.583333333		3.958333333		3.604166667		3.770833333		3.833333333		1.875		2		1.895833333		1.895833333		1.875		22.80571209		0.24590969		1.462276185		232.3717678		0.083210132		0.071299178		256.9569649		1828.538734		453	
1	379	1257.111548		0.644820255		0.542154233		0.807623221		0.995618945		0.165184883		0.508037812		0.895233265		0.822319122		0.766346306		0.742157956		0.729777975		0.752772697		0.737838205		0.736715984		0.589108783		0.571695045		0.995618945		4		4.083333333		3.3125		3.5		4.1875		1.9375		2.166666667		2.208333333		1.854166667		2.020833333		23.51649968		0.260306365		1.150375047		228.9600984		0.077339493		0.074663117		253.9619426		1792.258583		484	
1	380	1213.430662		0.674669182		0.569585768		0.829393877		0.995522103		0.15319674		0.480200785		0.898990515		0.833448862		0.777188998		0.758295345		0.760552011		0.7568346		0.757850845		0.764980772		0.565277304		0.583441539		0.995522103		4.4375		3.6875		4.104166667		3.479166667		3.770833333		1.75		2		2		2		1.770833333		25.91014035		0.237179761		1.322768124		266.5794622		0.087298263		0.055901824		294.1054523		2012.159831		452	
1	381	1150.376056		0.618590383		0.532449961		0.799737767		0.996260052		0.15297031		0.46385615		0.87102161		0.804369451		0.74806343		0.716928964		0.72575345		0.723487914		0.723383828		0.720054795		0.589620037		0.559610325		0.996260052		3.791666667		3.75		4.125		3.541666667		3.208333333		1.875		1.979166667		1.666666667		1.791666667		1.916666667		22.10597161		0.263660675		1.21673489		247.0955542		0.081316893		0.056756467		270.7386779		1914.203366		438	
1	382	1067.833488		0.636110621		0.535853623		0.80965493		0.997345681		0.137754564		0.470894652		0.88700432		0.804165066		0.740808507		0.719943084		0.717247872		0.715928341		0.722253803		0.722645039		0.571418384		0.563681861		0.997345681		3.541666667		3.833333333		3.958333333		3.104166667		4.208333333		1.75		1.645833333		1.770833333		1.770833333		1.9375		23.95299793		0.17888809		1.376589877		248.4059596		0.068665011		0.067544563		273.9819801		1941.614018		421	
1	383	1107.331228		0.651103537		0.552406722		0.813939158		0.995790322		0.159921768		0.487025691		0.894416874		0.828039819		0.757626564		0.753023123		0.743875114		0.735385825		0.7365728		0.747506946		0.576217043		0.579495047		0.995790322		3.75		3.791666667		3.916666667		3.5		4.104166667		1.875		1.916666667		2.125		1.666666667		1.875		25.05847622		0.235821793		1.27008792		240.1405707		0.090250852		0.069594162		266.7745508		1840.554722		449	
1	384	1142.035482		0.626649905		0.552257808		0.821136859		0.995125835		0.155045655		0.469186243		0.884499682		0.802902896		0.744492958		0.749362467		0.753127171		0.755059294		0.764622077		0.763023327		0.576889103		0.573282387		0.995125835		3.770833333		3.5		3.895833333		3.6875		3.791666667		1.770833333		1.833333333		1.791666667		1.708333333		1.854166667		23.18083399		0.273552595		2.314457438		245.1077388		0.077411497		0.061978828		270.9385617		1870.744104		425	
1	385	929.5249149		0.60657938		0.526738773		0.780470888		0.996300041		0.156499844		0.478599979		0.868354689		0.783146338		0.708402329		0.716654924		0.713606564		0.708333429		0.715131815		0.715267864		0.57437343		0.578426455		0.996300041		3.291666667		3.5		3.5625		3.395833333		4.020833333		1.895833333		1.958333333		1.8125		1.75		1.6875		18.56154838		0.226290983		2.350154494		205.3162857		0.080128153		0.066589238		226.5208688		1633.224711		432	
1	386	1164.920408		0.68640938		0.583196952		0.841427546		0.996189896		0.151676983		0.479253371		0.907976037		0.847740011		0.800631099		0.75903087		0.76748257		0.778970548		0.780146893		0.758867163		0.578101812		0.569765067		0.996189896		3.708333333		4.166666667		4.270833333		3.6875		4.104166667		1.916666667		1.8125		1.875		1.9375		2.020833333		29.45363842		0.222207008		1.054512611		262.49825		0.082672924		0.082630691		293.3112387		1975.677046		454	
1	387	1197.562515		0.704410731		0.583626609		0.842026767		0.994966598		0.149023717		0.47693286		0.90312667		0.857871567		0.797908083		0.769136793		0.766846867		0.77021282		0.775568912		0.761825436		0.551678476		0.59231184		0.994966598		4.25		4.354166667		3.958333333		3.270833333		4.145833333		1.6875		1.916666667		2.020833333		1.625		2.041666667		29.87656434		0.212597467		1.41542884		284.0577251		0.078456723		0.060744472		315.6230602		2109.568274		441	
